Native.ID,Network.ID,Network.Name,Station.ID,Station.Name,History.ID,Province,Longitude,Latitude,Elevation..m.,Record.Start,Record.End,Obs.Freq,Variables,TEMP
"1168520",1,"EC",1325,"VAVENBY,1325",1728,"BC",-119.7781,51.57611,445,"1913-04-01","2022-02-20","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",20.16
"116C8P0",1,"EC",1331,"KAMLOOPS PRATT ROAD,1331",1734,"BC",-120.2,50.6,640,"1986-06-12","2022-03-03","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",19.81
"116Q20D",1,"EC",1338,"SUN PEAKS LOWER,1338",1741,"BC",-119.883333,50.883333,1312,"1994-03-01","2022-03-05","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",6
"116QK0M",1,"EC",1340,"SUN PEAKS UPPER,1340",1743,"BC",-119.916667,50.9,2030,"1994-03-01","2022-03-05","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",-3
"1173210",1,"EC",1355,"GOLDEN A,1355",1758,"BC",-116.9817,51.29833,784.9,"1902-04-01","2022-03-02","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",19.04
"1175122",1,"EC",1359,"MICA DAM,1359",1762,"BC",-118.5853,52.05306,579.1,"1951-06-14","2022-02-26","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",17.66
"117R00H",1,"EC",1382,"YOHO NP OHARA LAKE,1382",1785,"BC",-116.3367,51.35639,2055,"1987-12-21","2021-08-25","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",12.88
"1181508",1,"EC",1394,"CHETWYND A,1394",1797,"BC",-121.6267,55.68722,609.6,"1982-10-01","2022-03-04","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",16.48
"1200560",1,"EC",1469,"ATLIN,1469",1872,"BC",-133.7,59.56667,673.6,"1899-03-01","2021-06-29","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",15.68
"1206197",1,"EC",1491,"PLEASANT CAMP,1491",1894,"BC",-136.3667,59.45,274.3,"1974-05-18","2022-03-05","Daily","Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)",17.4
